2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;6800;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;6968;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7336;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7592;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7680;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7716;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7784;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;7856;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8024;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8060;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8108;stopped
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8228;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8304;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8884;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;8908;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;9124;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;9524;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;9760;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;10708;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;10896;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;10936;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;10960;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11044;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11508;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11552;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11648;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11764;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11912;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;11936;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;12084;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;12448;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;12624;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;12744;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;13124;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;13288;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;13360;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;13488;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;13632;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;14012;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15128;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15252;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15316;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15368;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15536;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15548;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15636;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15656;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;15784;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16016;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16044;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16056;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16292;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16416;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16440;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16516;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16536;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16696;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16816;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;16876;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;17000;running
2023-02-15 18:24:40.512293;DESKTOP-COEI5A4;17064;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;348;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;372;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;632;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1124;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1128;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1180;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1492;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1724;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;1756;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2300;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2452;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2464;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2508;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2616;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2640;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;2928;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;3084;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;3812;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;4156;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;4616;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;5184;stopped
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;5304;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;5344;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;5636;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;5920;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6008;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6304;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6316;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6360;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6536;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6596;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6800;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;6968;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7336;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7592;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7680;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7716;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7784;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;7856;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8024;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8060;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8108;stopped
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8228;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8304;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8884;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;8908;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;9124;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;9524;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;9760;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;10708;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;10872;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;10896;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;10936;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;10960;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11044;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11508;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11552;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11648;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11764;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11912;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;11936;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;12084;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;12448;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;12744;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;13124;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;13288;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;13360;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;13488;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;13632;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;14012;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15128;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15252;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15316;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15368;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15536;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15548;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15636;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15656;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;15784;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16016;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16044;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16056;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16292;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16416;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16440;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16516;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16536;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16696;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16816;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;16876;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;17000;running
2023-02-15 18:25:16.818089;DESKTOP-COEI5A4;17064;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;348;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;372;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;632;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1124;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1128;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1180;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1492;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1724;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;1756;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2300;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2452;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2464;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2508;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2616;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2640;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;2928;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;3084;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;3812;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;4156;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;4616;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;5184;stopped
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;5304;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;5344;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;5636;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;5920;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6008;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6304;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6316;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6360;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6536;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6596;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6800;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;6968;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7336;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7592;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7680;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7716;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7784;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;7856;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8024;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8060;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8108;stopped
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8228;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8304;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8884;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;8908;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;9124;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;9524;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;9760;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;10708;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;10896;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;10936;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;10960;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11044;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11508;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11552;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11648;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11764;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11912;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;11936;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;12084;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;12448;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;12744;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;13124;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;13288;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;13360;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;13488;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;13632;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;14012;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15128;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15252;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15316;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15368;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15420;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15536;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15548;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15636;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15656;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;15784;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16016;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16044;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16056;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16292;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16416;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16440;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16516;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16536;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16696;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16816;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;16876;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;17000;running
2023-02-15 18:28:02.251519;DESKTOP-COEI5A4;17064;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;348;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;372;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;632;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1124;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1128;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1180;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1492;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1724;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;1756;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2300;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2452;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2464;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2508;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2616;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2640;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;2928;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;3084;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;3812;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;4156;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;4616;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;5184;stopped
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;5304;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;5344;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;5636;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;5920;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6008;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6304;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6316;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6360;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6536;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6596;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6800;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;6968;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7336;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7592;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7680;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7716;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7784;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;7856;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8024;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8060;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8108;stopped
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8228;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8304;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8884;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;8908;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;9124;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;9524;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;9612;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;9760;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;10708;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;10896;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;10936;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;10960;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11044;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11508;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11552;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11648;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11764;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11912;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;11936;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;12084;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;12448;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;12744;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;13124;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;13288;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;13360;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;13488;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;13632;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;14012;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15128;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15252;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15316;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15368;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15536;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15548;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15636;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15656;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;15784;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16016;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16044;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16056;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16292;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16416;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16440;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16516;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16536;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16696;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16816;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;16876;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;17000;running
2023-02-15 18:28:16.391576;DESKTOP-COEI5A4;17064;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;348;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;372;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;632;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1124;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1128;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1180;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1492;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1724;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;1756;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2300;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2452;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2464;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2508;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2616;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2640;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;2928;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;3084;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;3812;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;4156;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;4616;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5024;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5184;stopped
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5304;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5344;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5636;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;5920;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6008;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6304;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6316;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6360;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6536;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6596;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6800;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;6968;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7336;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7592;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7680;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7716;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7784;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;7856;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8024;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8060;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8108;stopped
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8228;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8304;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8884;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;8908;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;9124;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;9524;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;9760;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;10708;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;10896;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;10936;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;10960;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11044;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11508;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11552;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11648;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11764;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11912;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;11936;running
2023-02-15 18:29:18.591315;DESKTOP-COEI5A4;12084;running
